SITE CODE= 9D2è„ìVëêésëÂñÓñÏí¨          ,32.8632,130.8990, 10,5.9,42476.0735532,  9.43, 16.03
 LAT.=   32.5874
 LON.=  130.4304
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 16 01 45 50
 NS,EW,UD
0.155,0.060,0.081
0.123,0.072,0.054
0.105,0.085,-0.055
0.097,0.114,-0.131
0.084,0.155,-0.091
0.048,0.187,0.020
-0.007,0.195,0.091
-0.076,0.178,0.071
-0.143,0.150,0.015
-0.191,0.130,0.003
-0.210,0.131,0.046
-0.193,0.155,0.083
-0.151,0.184,0.063
-0.106,0.194,0.002
-0.081,0.170,-0.045
-0.087,0.114,-0.052
-0.118,0.054,-0.042
-0.155,0.021,-0.046
-0.171,0.026,-0.071
-0.151,0.046,-0.089
-0.095,0.048,-0.076
-0.028,0.013,-0.032
0.017,-0.044,0.022
0.030,-0.093,0.064
0.029,-0.116,0.076
0.039,-0.118,0.054
0.067,-0.122,0.011
0.094,-0.140,-0.019
0.092,-0.165,-0.014
0.061,-0.180,0.021
0.021,-0.176,0.056
0.001,-0.157,0.063
0.007,-0.130,0.042
0.025,-0.102,0.023
0.042,-0.075,0.029
0.049,-0.059,0.051
0.046,-0.061,0.051
0.030,-0.081,0.003
0.004,-0.102,-0.064
-0.020,-0.106,-0.093
-0.029,-0.086,-0.042
-0.015,-0.045,0.055
0.002,0.007,0.113
0.002,0.062,0.073
-0.029,0.115,-0.025
-0.082,0.155,-0.083
-0.127,0.170,-0.048
-0.137,0.155,0.025
-0.113,0.114,0.041
-0.078,0.073,-0.018
-0.058,0.054,-0.066
-0.069,0.071,-0.023
-0.102,0.111,0.074
-0.139,0.142,0.106
-0.161,0.138,0.013
-0.155,0.096,-0.121
-0.122,0.038,-0.169
-0.070,-0.006,-0.093
-0.016,-0.025,0.016
0.022,-0.025,0.057
0.036,-0.022,0.021
0.035,-0.023,-0.025
0.037,-0.024,-0.037
0.053,-0.015,-0.037
0.078,0.004,-0.064
0.097,0.029,-0.104
0.102,0.038,-0.103
0.097,0.017,-0.036
0.093,-0.035,0.059
0.097,-0.100,0.114
0.108,-0.149,0.092
0.118,-0.162,0.018
0.119,-0.144,-0.039
0.102,-0.119,-0.013
0.064,-0.106,0.113
0.018,-0.104,0.273
-0.011,-0.099,0.341
-0.006,-0.078,0.219
0.023,-0.043,-0.059
0.046,-0.012,-0.328
0.033,-0.002,-0.412
-0.007,-0.021,-0.275
-0.039,-0.057,-0.046
-0.031,-0.081,0.099
0.010,-0.069,0.095
0.052,-0.016,0.013
0.065,0.051,-0.042
0.050,0.095,-0.047
0.029,0.089,-0.054
0.014,0.045,-0.107
0.001,0.000,-0.176
-0.024,-0.012,-0.184
-0.061,0.007,-0.093
-0.095,0.032,0.058
-0.104,0.026,0.165
-0.087,-0.014,0.138
-0.054,-0.058,-0.017
-0.029,-0.060,-0.173
-0.029,-0.001,-0.169
-0.054,0.093,0.030
-0.084,0.166,0.272
-0.091,0.173,0.322
-0.066,0.121,0.112
-0.024,0.060,-0.182
0.005,0.037,-0.310
0.010,0.060,-0.209
0.002,0.090,-0.043
0.003,0.082,0.005
0.027,0.034,-0.055
0.066,-0.010,-0.088
0.109,-0.002,-0.029
0.143,0.063,0.032
0.162,0.144,0.011
0.160,0.179,-0.030
0.133,0.139,0.026
0.089,0.043,0.165
0.040,-0.052,0.215
-0.005,-0.102,0.074
-0.046,-0.095,-0.137
-0.078,-0.055,-0.204
-0.087,-0.021,-0.084
-0.061,-0.020,0.052
-0.008,-0.048,0.049
0.041,-0.076,-0.032
0.058,-0.070,-0.006
0.041,-0.027,0.172
0.005,0.019,0.319
-0.024,0.026,0.228
-0.043,-0.021,-0.079
-0.049,-0.100,-0.371
-0.035,-0.160,-0.422
0.003,-0.163,-0.224
0.061,-0.108,0.057
0.109,-0.025,0.253
0.114,0.054,0.309
0.069,0.105,0.250
0.007,0.123,0.111
-0.026,0.112,-0.062
-0.008,0.084,-0.203
0.038,0.054,-0.232
0.070,0.029,-0.141
0.060,0.011,-0.025
0.014,-0.002,0.025
-0.029,-0.008,0.030
-0.038,0.003,0.093
0.002,0.040,0.238
0.079,0.089,0.314
0.159,0.125,0.144
0.194,0.131,-0.218
0.155,0.111,-0.466
0.059,0.085,-0.336
-0.028,0.066,0.078
-0.045,0.046,0.391
0.012,0.011,0.320
0.087,-0.035,-0.018
0.110,-0.071,-0.261
0.071,-0.080,-0.203
0.015,-0.066,0.020
-0.007,-0.058,0.155
0.004,-0.072,0.124
0.021,-0.099,0.051
0.018,-0.112,0.034
0.001,-0.098,0.016
-0.011,-0.073,-0.087
-0.024,-0.069,-0.218
-0.053,-0.102,-0.216
-0.100,-0.153,-0.034
-0.135,-0.187,0.173
-0.134,-0.174,0.225
-0.100,-0.113,0.123
-0.061,-0.039,0.033
-0.041,0.005,0.057
-0.031,0.000,0.101
-0.012,-0.038,0.012
0.015,-0.066,-0.193
0.029,-0.046,-0.313
0.014,0.015,-0.196
-0.013,0.076,0.066
-0.026,0.089,0.233
-0.014,0.051,0.175
0.005,0.005,0.010
0.017,0.005,-0.055
0.023,0.068,0.038
0.041,0.152,0.162
0.066,0.194,0.167
0.077,0.161,0.041
0.055,0.064,-0.100
0.012,-0.046,-0.147
-0.024,-0.118,-0.087
-0.039,-0.129,0.021
-0.044,-0.092,0.099
-0.053,-0.048,0.093
-0.069,-0.037,0.001
-0.086,-0.061,-0.105
-0.098,-0.087,-0.126
-0.101,-0.075,-0.029
-0.090,-0.021,0.092
-0.059,0.041,0.116
-0.016,0.066,0.035
0.011,0.043,-0.039
0.010,-0.001,-0.020
-0.013,-0.033,0.034
-0.029,-0.041,0.009
-0.021,-0.038,-0.097
-0.003,-0.034,-0.161
0.002,-0.023,-0.105
-0.011,-0.001,-0.017
-0.030,0.018,-0.019
-0.038,0.018,-0.084
-0.032,0.000,-0.046
-0.017,-0.018,0.149
0.005,-0.020,0.324
0.037,-0.006,0.257
0.064,0.011,-0.030
0.067,0.030,-0.253
0.038,0.056,-0.182
-0.003,0.087,0.087
-0.022,0.107,0.233
0.000,0.103,0.066
0.046,0.087,-0.262
0.078,0.082,-0.414
0.071,0.096,-0.219
0.041,0.116,0.161
0.028,0.120,0.390
0.051,0.105,0.274
0.084,0.087,-0.061
0.082,0.082,-0.305
0.028,0.083,-0.257
-0.037,0.065,-0.015
-0.058,0.018,0.147
-0.020,-0.040,0.074
0.035,-0.074,-0.112
0.051,-0.061,-0.167
0.014,-0.016,-0.002
-0.033,0.011,0.219
-0.047,-0.011,0.278
-0.023,-0.075,0.139
0.002,-0.129,-0.041
-0.009,-0.127,-0.105
-0.067,-0.065,-0.036
-0.141,0.012,0.080
-0.189,0.051,0.161
-0.186,0.032,0.161
-0.131,-0.025,0.059
-0.059,-0.080,-0.117
-0.011,-0.096,-0.257
-0.008,-0.069,-0.235
-0.034,-0.021,-0.061
-0.053,0.012,0.097
-0.054,0.012,0.084
-0.050,-0.001,-0.057
-0.060,0.010,-0.133
-0.071,0.074,-0.027
-0.055,0.160,0.157
0.000,0.207,0.220
0.063,0.177,0.099
0.092,0.096,-0.072
0.075,0.032,-0.134
0.044,0.025,-0.063
0.036,0.060,0.023
0.059,0.087,0.018
0.086,0.073,-0.073
0.094,0.036,-0.150
0.080,0.012,-0.126
0.057,0.026,-0.001
0.037,0.060,0.145
0.025,0.082,0.218
0.032,0.070,0.179
0.061,0.029,0.071
0.099,-0.020,-0.037
0.110,-0.061,-0.107
0.065,-0.087,-0.139
-0.026,-0.109,-0.138
-0.114,-0.136,-0.099
-0.148,-0.168,-0.026
-0.120,-0.187,0.047
-0.066,-0.176,0.078
-0.029,-0.134,0.059
-0.026,-0.084,0.014
-0.043,-0.059,-0.015
-0.059,-0.068,-0.018
-0.066,-0.087,-0.004
-0.061,-0.087,-0.004
-0.045,-0.054,-0.046
-0.026,-0.009,-0.116
-0.018,0.018,-0.144
-0.025,0.012,-0.063
-0.035,-0.021,0.093
-0.021,-0.065,0.169
0.023,-0.101,0.043
0.071,-0.112,-0.190
0.080,-0.089,-0.273
0.034,-0.030,-0.054
-0.032,0.040,0.290
-0.064,0.098,0.412
-0.030,0.129,0.172
0.046,0.148,-0.177
0.116,0.173,-0.266
0.136,0.195,-0.028
0.101,0.178,0.221
0.033,0.096,0.156
-0.036,-0.024,-0.168
-0.084,-0.114,-0.372
-0.089,-0.114,-0.199
-0.037,-0.023,0.181
0.055,0.104,0.361
0.140,0.202,0.160
0.151,0.234,-0.187
0.068,0.198,-0.300
-0.055,0.120,-0.080
-0.126,0.032,0.202
-0.091,-0.038,0.238
0.016,-0.080,0.010
0.105,-0.100,-0.210
0.102,-0.114,-0.184
0.012,-0.127,0.037
-0.093,-0.120,0.198
-0.148,-0.081,0.134
-0.137,-0.018,-0.059
-0.095,0.033,-0.152
-0.059,0.038,-0.045
-0.038,-0.007,0.133
-0.014,-0.080,0.190
0.030,-0.143,0.091
0.085,-0.174,-0.014
0.123,-0.166,0.012
0.120,-0.129,0.123
0.078,-0.080,0.135
0.024,-0.034,-0.038
-0.012,0.001,-0.263
-0.015,0.037,-0.313
0.010,0.089,-0.121
0.044,0.153,0.144
0.064,0.204,0.270
0.053,0.210,0.210
0.021,0.162,0.090
-0.002,0.085,0.024
0.012,0.017,-0.004
0.073,-0.015,-0.064
0.153,-0.012,-0.125
0.207,0.010,-0.082
0.205,0.032,0.087
0.139,0.043,0.248
0.029,0.045,0.241
-0.095,0.050,0.061
-0.201,0.072,-0.127
-0.261,0.109,-0.175
-0.259,0.145,-0.079
-0.202,0.161,0.037
-0.119,0.148,0.085
-0.041,0.119,0.067
0.010,0.090,0.024
0.037,0.063,-0.029
0.053,0.030,-0.100
0.070,-0.018,-0.165
0.080,-0.072,-0.173
0.072,-0.107,-0.103
0.041,-0.105,0.012
0.004,-0.063,0.113
-0.006,-0.009,0.162
0.027,0.023,0.157
0.085,0.012,0.109
0.121,-0.035,0.037
0.096,-0.091,-0.029
0.023,-0.129,-0.049
-0.038,-0.144,0.005
-0.037,-0.147,0.100
0.030,-0.144,0.143
0.111,-0.129,0.058
0.144,-0.094,-0.118
0.111,-0.046,-0.248
0.051,-0.004,-0.216
0.021,0.015,-0.073
0.040,0.017,0.012
0.080,0.020,-0.061
0.093,0.038,-0.188
0.059,0.077,-0.169
0.000,0.121,0.051
-0.048,0.156,0.299
-0.064,0.172,0.347
-0.058,0.174,0.165
-0.054,0.177,-0.053
-0.071,0.189,-0.116
-0.114,0.202,-0.029
-0.164,0.201,0.038
-0.199,0.179,-0.036
-0.204,0.149,-0.193
-0.188,0.131,-0.261
-0.174,0.129,-0.142
-0.176,0.127,0.074
-0.187,0.108,0.194
-0.189,0.065,0.101
-0.171,0.009,-0.112
-0.141,-0.051,-0.228
-0.107,-0.106,-0.118
-0.058,-0.139,0.118
0.023,-0.129,0.253
0.138,-0.064,0.170
0.247,0.037,-0.021
0.303,0.134,-0.122
0.284,0.175,-0.068
0.208,0.138,0.029
0.121,0.036,0.041
0.065,-0.090,-0.036
0.052,-0.193,-0.097
0.065,-0.237,-0.058
0.080,-0.219,0.066
0.075,-0.163,0.186
0.053,-0.116,0.195
0.029,-0.111,0.040
0.009,-0.141,-0.209
-0.009,-0.166,-0.375
-0.038,-0.149,-0.301
-0.069,-0.096,-0.026
-0.088,-0.050,0.221
-0.097,-0.041,0.236
-0.115,-0.050,0.068
-0.155,-0.033,-0.048
-0.192,0.024,0.034
-0.185,0.085,0.206
-0.120,0.101,0.245
-0.037,0.068,0.096
0.001,0.036,-0.075
-0.031,0.055,-0.111
-0.096,0.121,-0.047
-0.128,0.177,-0.050
-0.090,0.164,-0.184
-0.002,0.080,-0.319
0.089,-0.025,-0.296
0.147,-0.091,-0.120
0.164,-0.080,0.064
0.157,-0.002,0.158
0.143,0.096,0.203
0.140,0.156,0.275
0.150,0.130,0.331
0.163,0.016,0.250
0.157,-0.128,0.024
0.116,-0.233,-0.177
0.048,-0.248,-0.180
-0.006,-0.193,-0.015
-0.012,-0.124,0.111
0.036,-0.086,0.071
0.107,-0.081,-0.042
0.163,-0.078,-0.054
0.187,-0.062,0.052
0.183,-0.047,0.114
0.157,-0.059,0.009
0.107,-0.105,-0.180
0.034,-0.163,-0.262
-0.043,-0.204,-0.159
-0.095,-0.210,0.021
-0.100,-0.176,0.143
-0.062,-0.112,0.171
-0.011,-0.037,0.147
0.018,0.019,0.096
0.009,0.032,0.008
-0.036,0.000,-0.091
-0.103,-0.056,-0.141
-0.169,-0.101,-0.113
-0.216,-0.106,-0.055
-0.230,-0.059,-0.028
-0.210,0.030,-0.028
-0.172,0.140,-0.004
-0.129,0.236,0.048
-0.087,0.284,0.085
-0.041,0.272,0.073
0.014,0.212,0.041
0.073,0.130,0.023
0.109,0.049,0.009
0.105,-0.023,-0.016
0.066,-0.073,-0.023
0.028,-0.086,0.037
0.023,-0.049,0.135
0.064,0.021,0.152
0.134,0.095,0.028
0.200,0.145,-0.137
0.244,0.168,-0.178
0.268,0.167,-0.063
0.280,0.136,0.055
0.273,0.062,0.025
0.228,-0.046,-0.109
0.134,-0.152,-0.156
0.012,-0.201,-0.008
-0.089,-0.166,0.226
-0.136,-0.070,0.350
-0.130,0.027,0.283
-0.116,0.071,0.115
-0.141,0.032,-0.009
-0.214,-0.073,-0.026
-0.294,-0.202,0.046
-0.316,-0.301,0.154
-0.253,-0.338,0.243
-0.138,-0.315,0.259
-0.048,-0.258,0.184
-0.043,-0.198,0.064
-0.120,-0.144,-0.032
-0.219,-0.094,-0.091
-0.268,-0.037,-0.157
-0.233,0.028,-0.228
-0.141,0.102,-0.204
-0.044,0.176,0.023
0.020,0.235,0.387
0.048,0.261,0.633
0.062,0.243,0.551
0.078,0.187,0.222
0.091,0.118,-0.023
0.080,0.064,0.056
0.041,0.046,0.337
-0.004,0.064,0.435
-0.028,0.107,0.111
-0.021,0.155,-0.473
-0.011,0.189,-0.924
-0.030,0.197,-1.012
-0.081,0.176,-0.838
-0.124,0.136,-0.628
-0.117,0.093,-0.446
-0.055,0.059,-0.201
0.018,0.037,0.105
0.048,0.016,0.283
0.007,-0.030,0.158
-0.080,-0.121,-0.177
-0.152,-0.249,-0.419
-0.145,-0.361,-0.371
-0.049,-0.396,-0.144
0.086,-0.326,-0.006
0.178,-0.185,-0.076
0.173,-0.052,-0.247
0.098,0.012,-0.366
0.034,0.007,-0.395
0.042,-0.029,-0.367
0.112,-0.054,-0.253
0.174,-0.059,0.021
0.173,-0.059,0.433
0.111,-0.066,0.821
0.032,-0.073,1.024
-0.027,-0.068,1.040
-0.066,-0.051,0.980
-0.096,-0.038,0.919
-0.121,-0.052,0.846
-0.131,-0.094,0.768
-0.124,-0.145,0.768
-0.097,-0.169,0.886
-0.043,-0.143,0.994
0.039,-0.070,0.881
0.114,0.007,0.520
0.112,0.041,0.148
0.001,0.011,0.027
-0.167,-0.055,0.131
-0.269,-0.091,0.184
-0.231,-0.034,0.015
-0.109,0.118,-0.225
-0.043,0.299,-0.283
-0.118,0.409,-0.175
-0.278,0.384,-0.194
-0.383,0.246,-0.521
-0.355,0.087,-0.950
-0.242,-0.011,-1.116
-0.155,-0.053,-0.948
-0.147,-0.109,-0.762
-0.180,-0.243,-0.853
-0.173,-0.432,-1.106
-0.084,-0.570,-1.125
0.070,-0.551,-0.707
0.237,-0.348,-0.100
0.367,-0.033,0.243
0.405,0.262,0.100
0.321,0.421,-0.367
0.135,0.387,-0.811
-0.063,0.204,-0.972
-0.159,-0.009,-0.774
-0.099,-0.129,-0.273
0.061,-0.109,0.408
0.204,-0.007,1.081
0.259,0.070,1.499
0.253,0.060,1.445
0.270,-0.013,0.884
0.358,-0.088,0.072
0.488,-0.124,-0.522
0.594,-0.130,-0.533
0.633,-0.126,0.001
0.598,-0.120,0.630
0.479,-0.119,0.889
0.261,-0.144,0.725
-0.039,-0.213,0.489
-0.347,-0.307,0.474
-0.554,-0.380,0.550
-0.613,-0.408,0.316
-0.581,-0.417,-0.384
-0.571,-0.459,-1.228
-0.653,-0.556,-1.720
-0.797,-0.674,-1.689
-0.909,-0.765,-1.373
-0.903,-0.796,-1.059
-0.756,-0.747,-0.738
-0.509,-0.594,-0.178
-0.239,-0.313,0.703
-0.036,0.061,1.618
0.034,0.427,2.058
-0.023,0.660,1.679
-0.130,0.697,0.609
-0.180,0.583,-0.563
-0.115,0.418,-1.122
0.034,0.278,-0.746
0.196,0.178,0.177
0.316,0.109,0.793
0.386,0.093,0.546
0.425,0.204,-0.207
0.456,0.512,-0.428
0.528,0.989,0.548
0.707,1.480,2.179
1.013,1.772,3.069
1.341,1.729,2.326
1.489,1.372,0.527
1.320,0.854,-0.822
0.926,0.345,-0.811
0.577,-0.049,0.014
0.495,-0.300,0.399
0.633,-0.393,-0.162
0.717,-0.327,-0.936
0.509,-0.140,-0.990
0.037,0.067,-0.437
-0.444,0.168,-0.354
-0.708,0.087,-1.398
-0.758,-0.161,-2.748
-0.794,-0.505,-2.698
-0.992,-0.876,-0.417
-1.333,-1.240,2.957
-1.632,-1.563,5.062
-1.723,-1.782,4.277
-1.608,-1.814,1.102
-1.429,-1.605,-2.285
-1.313,-1.193,-3.830
-1.254,-0.723,-3.130
-1.155,-0.393,-1.395
-0.973,-0.325,-0.065
-0.789,-0.471,0.458
-0.724,-0.623,0.713
-0.780,-0.574,1.039
-0.794,-0.308,0.863
-0.580,-0.014,-0.591
-0.109,0.083,-2.965
0.451,-0.041,-4.488
0.904,-0.168,-3.466
1.187,-0.026,-0.131
1.390,0.458,3.200
1.609,1.088,4.101
1.798,1.568,2.226
1.819,1.725,-0.489
1.618,1.584,-1.812
1.340,1.254,-1.225
1.232,0.818,0.058
1.403,0.339,0.786
1.711,-0.062,0.921
1.890,-0.222,1.092
1.793,-0.075,1.256
1.493,0.225,0.511
1.168,0.383,-1.571
0.897,0.195,-3.889
0.601,-0.286,-4.597
0.166,-0.799,-3.031
-0.405,-1.088,-0.524
-0.967,-1.068,0.831
-1.341,-0.839,0.163
-1.434,-0.583,-1.547
-1.282,-0.464,-2.636
-1.011,-0.548,-2.349
-0.758,-0.772,-1.334
-0.624,-0.978,-0.805
-0.670,-1.017,-1.240
-0.929,-0.840,-1.778
-1.368,-0.507,-0.970
-1.812,-0.104,1.596
-1.971,0.308,4.335
-1.648,0.685,4.786
-0.967,0.977,2.145
-0.360,1.170,-1.427
-0.229,1.306,-2.640
-0.568,1.421,-0.418
-0.953,1.467,3.001
-0.933,1.367,4.639
-0.413,1.171,4.036
0.342,1.115,3.276
1.028,1.418,3.892
1.537,1.995,4.746
1.893,2.459,3.678
2.080,2.458,0.640
2.041,2.017,-1.927
1.841,1.495,-2.060
1.714,1.206,-0.653
1.846,1.145,-0.117
2.138,1.062,-1.129
2.245,0.778,-1.880
1.916,0.341,-0.806
1.244,-0.063,0.858
0.568,-0.318,0.316
0.136,-0.441,-3.182
-0.064,-0.542,-6.896
-0.186,-0.762,-7.288
-0.284,-1.217,-3.737
-0.295,-1.903,1.016
-0.207,-2.598,3.968
-0.170,-2.935,4.702
-0.369,-2.670,4.939
-0.807,-1.944,5.889
-1.273,-1.235,6.792
-1.548,-1.001,6.109
-1.604,-1.280,3.538
-1.598,-1.662,0.418
-1.709,-1.631,-1.627
-1.998,-1.002,-1.971
-2.404,-0.082,-0.973
-2.782,0.562,0.716
-2.915,0.551,2.332
-2.580,-0.021,2.737
-1.714,-0.646,0.749
-0.581,-0.783,-3.607
0.301,-0.291,-8.228
0.520,0.460,-9.926
0.119,0.906,-6.971
-0.401,0.778,-0.896
-0.509,0.342,4.484
-0.093,0.161,6.236
0.484,0.574,4.613
0.797,1.364,2.124
0.806,1.889,0.398
0.872,1.582,-1.547
1.314,0.411,-5.431
1.987,-1.056,-10.369
2.373,-2.020,-12.484
2.103,-2.010,-8.863
1.351,-1.216,-1.761
0.634,-0.349,2.430
0.247,-0.107,-0.480
-0.011,-0.644,-7.371
-0.459,-1.473,-10.209
-0.961,-1.906,-4.314
-0.895,-1.609,6.306
0.168,-0.824,12.759
1.831,-0.075,10.358
3.064,0.280,3.018
3.135,0.194,-1.684
2.289,-0.246,-0.643
1.433,-0.984,2.807
1.193,-1.867,4.466
1.357,-2.474,4.552
1.267,-2.255,6.079
0.581,-1.010,9.202
-0.456,0.803,9.695
-1.386,2.334,3.965
-1.986,2.980,-5.826
-2.314,2.791,-13.255
-2.498,2.280,-13.961
-2.646,1.903,-9.219
-2.867,1.743,-3.177
-3.168,1.594,1.870
-3.227,1.242,6.308
-2.487,0.683,10.284
-0.666,0.180,11.921
1.736,0.122,9.214
3.604,0.719,2.877
3.988,1.694,-3.642
2.795,2.358,-6.958
0.756,2.123,-6.213
-1.176,1.060,-3.169
-2.410,-0.115,-0.539
-2.831,-0.682,-0.227
-2.596,-0.524,-2.388
-1.916,-0.099,-5.530
-0.997,0.111,-7.657
-0.070,0.027,-7.752
0.651,-0.126,-6.242
1.054,-0.136,-3.981
1.174,0.082,-1.012
1.142,0.590,3.223
1.044,1.413,8.394
0.890,2.349,12.500
0.715,2.925,13.082
0.679,2.732,9.406
0.974,1.878,3.346
1.566,1.028,-1.906
2.093,0.870,-4.055
2.137,1.494,-2.873
1.629,2.294,0.237
0.945,2.533,3.320
0.562,1.999,4.480
0.597,1.150,2.191
0.733,0.607,-3.776
0.527,0.519,-11.033
-0.212,0.412,-14.807
-1.281,-0.337,-11.149
-2.216,-1.845,-0.994
-2.579,-3.485,9.381
-2.220,-4.307,13.238
-1.406,-3.765,9.265
-0.648,-2.213,2.227
-0.349,-0.765,-2.435
-0.532,-0.597,-3.817
-0.920,-2.106,-4.709
-1.243,-4.555,-6.524
-1.458,-6.525,-7.009
-1.683,-6.903,-3.739
-2.000,-5.657,1.557
-2.381,-3.762,4.008
-2.731,-2.354,1.017
-2.944,-1.881,-4.654
-2.915,-1.951,-7.868
-2.590,-1.891,-6.247
-2.057,-1.390,-1.491
-1.533,-0.672,3.635
-1.184,-0.182,8.011
-0.916,-0.141,11.468
-0.407,-0.370,12.946
0.615,-0.432,10.948
2.095,0.029,5.920
3.658,0.989,0.943
4.907,2.012,-0.835
5.727,2.593,0.695
6.289,2.634,2.594
6.771,2.631,1.978
7.069,3.299,-1.149
6.878,4.899,-4.231
6.043,6.893,-4.896
4.801,8.265,-3.118
3.562,8.266,-0.827
2.479,6.932,0.167
1.332,4.966,-0.304
-0.052,3.176,-1.093
-1.372,1.977,-1.178
-1.963,1.294,-0.669
-1.461,0.796,-0.505
-0.264,0.181,-1.272
0.693,-0.643,-2.349
0.658,-1.532,-2.305
-0.473,-2.176,-0.412
-2.261,-2.318,2.091
-4.131,-1.987,2.571
-5.669,-1.556,-0.539
-6.646,-1.484,-5.605
-6.953,-1.940,-8.556
-6.607,-2.677,-6.493
-5.781,-3.302,-0.626
-4.790,-3.649,4.773
-3.998,-3.856,6.567
-3.655,-4.092,5.526
-3.723,-4.286,4.596
-3.825,-4.201,4.795
-3.434,-3.748,3.830
-2.275,-3.145,-0.659
-0.613,-2.712,-6.986
0.879,-2.550,-9.732
1.664,-2.469,-4.975
1.837,-2.239,4.940
2.086,-1.827,12.592
3.096,-1.356,12.042
4.899,-0.878,4.205
6.798,-0.285,-4.492
7.949,0.474,-8.569
8.003,1.177,-7.984
7.222,1.438,-6.200
6.035,1.117,-4.939
4.631,0.557,-2.418
3.016,0.314,2.976
1.357,0.615,8.794
0.085,1.116,10.010
-0.450,1.247,4.558
-0.366,0.777,-3.783
-0.213,0.027,-8.826
-0.551,-0.431,-7.832
-1.530,-0.257,-3.300
-2.831,0.450,0.664
-3.918,1.319,2.602
-4.348,2.006,3.908
-3.977,2.403,5.638
-3.034,2.608,6.361
-2.079,2.729,3.660
-1.810,2.714,-2.587
-2.712,2.377,-9.042
-4.695,1.634,-11.402
-6.995,0.701,-8.230
-8.539,-0.000,-2.243
-8.620,-0.167,2.316
-7.393,0.159,3.515
-5.712,0.678,2.800
-4.431,1.105,2.467
-3.770,1.334,2.847
-3.298,1.402,2.597
-2.424,1.399,1.284
-0.869,1.435,0.412
1.229,1.608,1.326
3.461,1.912,2.965
5.305,2.172,2.901
6.325,2.119,0.532
6.449,1.561,-1.949
6.133,0.492,-2.293
6.049,-0.908,-0.977
6.466,-2.323,-0.193
6.944,-3.369,-0.510
6.788,-3.785,-0.103
5.804,-3.661,2.149
4.518,-3.454,4.161
3.593,-3.622,2.837
3.154,-4.170,-1.472
2.819,-4.631,-4.443
2.322,-4.614,-2.653
1.856,-4.337,2.055
1.690,-4.470,4.550
1.616,-5.368,2.478
1.057,-6.516,-1.256
-0.208,-6.879,-2.696
-1.618,-5.829,-2.028
-2.349,-3.663,-2.809
-2.232,-1.213,-6.335
-1.965,0.908,-8.934
-2.328,2.591,-6.204
-3.322,3.894,1.027
-4.242,4.706,6.715
-4.543,4.891,5.889
-4.453,4.616,-0.200
-4.618,4.313,-5.819
-5.257,4.231,-6.851
-5.847,4.199,-4.208
-5.655,3.911,-1.460
-4.506,3.415,-0.329
-2.912,3.195,0.735
-1.523,3.769,3.785
-0.519,5.237,7.929
0.391,7.170,9.260
1.442,8.831,4.639
2.414,9.489,-4.320
2.862,8.728,-11.598
2.730,6.674,-12.079
2.576,4.004,-6.753
3.006,1.619,-1.786
3.904,0.173,-1.648
4.434,-0.191,-3.894
3.987,0.221,-2.220
3.015,0.886,5.250
2.642,1.223,12.544
3.339,0.771,12.167
4.221,-0.564,4.053
3.919,-2.405,-3.810
2.152,-4.163,-4.177
0.184,-5.556,1.628
-0.401,-6.813,5.937
0.726,-8.284,3.869
2.427,-9.865,-1.634
3.295,-10.890,-4.084
2.856,-10.662,-1.015
1.594,-9.059,3.965
0.138,-6.609,5.799
-1.288,-4.029,3.082
-2.711,-1.766,-1.473
-4.031,0.082,-4.156
-5.008,1.546,-3.089
-5.458,2.594,0.895
-5.324,3.129,4.787
-4.592,3.122,5.071
-3.371,2.727,0.479
-2.087,2.318,-6.137
-1.356,2.362,-9.593
-1.432,3.107,-7.199
-1.821,4.333,-1.678
-1.691,5.481,1.649
-0.803,6.165,0.633
0.098,6.566,-1.702
0.039,7.195,-1.314
-1.032,8.206,1.762
-1.997,9.055,3.728
-1.602,9.009,2.124
0.300,7.994,-0.943
2.614,6.757,-1.516
4.067,6.082,1.208
4.299,5.886,3.935
3.923,5.258,3.338
3.676,3.412,-0.162
3.719,0.537,-3.378
3.738,-2.366,-4.367
3.517,-4.389,-4.287
3.188,-5.393,-5.025
2.966,-5.852,-5.990
2.807,-6.196,-4.317
2.516,-6.404,1.496
2.121,-6.165,8.724
1.976,-5.345,12.025
2.361,-4.255,8.419
3.036,-3.499,0.558
3.337,-3.578,-5.538
2.805,-4.554,-6.330
1.623,-5.995,-3.887
0.346,-7.206,-2.620
-0.748,-7.561,-3.331
-1.893,-6.785,-2.023
-3.324,-5.101,4.507
-4.733,-3.186,13.114
-5.432,-1.853,16.418
-5.098,-1.568,10.943
-4.138,-2.110,1.482
-3.178,-2.744,-4.066
-2.333,-2.842,-3.309
-1.200,-2.382,-0.901
0.387,-1.815,-1.637
1.912,-1.464,-4.432
2.661,-1.142,-4.807
2.582,-0.374,-1.815
2.378,1.062,0.370
2.685,2.918,-1.796
3.339,4.707,-6.239
3.638,6.023,-7.811
3.176,6.638,-4.691
2.244,6.484,-0.061
1.395,5.746,2.521
0.905,4.911,3.136
0.762,4.498,3.732
0.983,4.598,4.126
1.586,4.723,2.216
2.232,4.261,-1.957
2.221,3.068,-4.764
1.136,1.588,-3.058
-0.581,0.387,1.505
-1.972,-0.305,4.143
-2.578,-0.608,2.796
-2.927,-0.691,0.425
-3.824,-0.628,0.599
-5.245,-0.501,2.347
